room_code,room_name,item_type,item_code,item_name_en,item_name_es,item_name_fr,quantity
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FA,CLTI-002,CEILING: acoustic; drop-in tiles; 600 x 1200,TECHO: acústico; losetas empotradas; 600 x 1200,PLAFOND : acoustique; tuiles encastrées; 600 x 1200,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FA,DWPR-006,DOOR PROTECTION: protection plate; to 900 AFFL; PVC; prefinished,PROTECCIÓN DE LA PUERTA: placa de protección; hasta 900 AFFL; PVC; preacabado,PROTECTION DE PORTE : plaque de protection; à 900 AFFL; PVC; préfini,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FA,DWGL-020,DOOR: 1100mm c/o; single leaf; observation panel; solid core/glass; paint,PUERTA: 1100 mm c/o; hoja simple; panel de observación; núcleo sólido/vidrio; pintura,PORTE : 1100 mm c/o; un vantail; panneau d'observation; âme pleine/verre; peinture,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FIJO-135,CUPBOARD: underbench; double door; adj shelves,ARMARIO: bajo banco; puerta doble; estantes adj.,ARMOIRE : sous-banc; double porte; étagères adj,2
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FIJO-102,CUPBOARD: drawer unit,ARMARIO: cajonera,ARMOIRE : caisson à tiroirs,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FIJO-143,CUPBOARD: wall mount; double door; adj shelves,ARMARIO: montaje en pared; puerta doble; estantes adj.,ARMOIRE : support mural; double porte; étagères adj,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FIJO-153,CUPBOARD: wall mount; shelf unit; adj shelves for microwave,ARMARIO: montaje en pared; estantería; estantes adjuntos para microondas,ARMOIRE : support mural; étagère; étagères adj pour micro-ondes,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,HYGE-003,BOILING/CHILLED WATER UNIT: Combination,UNIDAD DE HERVIDO / AGUA REFRIGERADA: Combinación,UNITÉ BOUILLANTE/EAU GLACÉE : Combinaison,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,HYTP-029,TAPWARE: boiling/chilled water unit (comb),GRIFERÍA: unidad de agua hirviendo/enfriada (peine),ROBINETTERIE : groupe eau bouillante/froide (peigne),1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,HYBA-069,SINK: single; with drainer; 930mmL,FREGADERO: simple; con escurridor; 930 mmL,LAVABO : simple; avec égouttoir; 930mmL,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FQCA-015,DISPENSER: ice; potable,DISPENSADOR: hielo; potable,DISTRIBUTEUR : glace; potable,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FQCA-067,OVEN: microwave; domestic,HORNO: microondas; doméstico,FOUR : micro-onde; domestique,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,HYTP-040,TAPWARE: mixer; sink; accessible,GRIFERÍA: monomando; lavabo; accesible,ROBINETTERIE : mitigeur; évier; accessible,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FQCA-031,FRIDGE: domestic; 250L,FRIGORÍFICO: doméstico; 250L,FRIGO : domestique; 250L,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,FFE,FIJO-069,BENCH TOP: 750D; joinery under; laminate finish,BANCO SUPERIOR: 750D; carpintería debajo; acabado laminado,BANC TOP : 750D; sous menuiserie; finition stratifié,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
BBEV-OP,Bay - Beverage; Open Plan; 4m2,SE,ELGP-109,GPO: single; wall mounted,GPO: individual; montado en la pared,GPO : simple; fixé au mur,4
BBEV-OP,Bay - Beverage; Open Plan; 4m2,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,1
BBW,Bay - Blanket/ Fluid Warmer,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
BBW,Bay - Blanket/ Fluid Warmer,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
BBW,Bay - Blanket/ Fluid Warmer,FA,WLPR-011,WALL PROTECTION: corner guards; to 900 AFFL min.,PROTECCIÓN DE PAREDES: cantoneras; hasta 900 AFFL min.,PROTECTION MURALE : protections d'angle; jusqu'à 900 AFFL min.,1
BBW,Bay - Blanket/ Fluid Warmer,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
BBW,Bay - Blanket/ Fluid Warmer,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
BBW,Bay - Blanket/ Fluid Warmer,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
BBW,Bay - Blanket/ Fluid Warmer,FFE,MMGE-010,CABINET:  blanket/ fluid warming,ARMARIO: manta / calentamiento de fluidos,ARMOIRE : couverture/réchauffement des fluides,1
BBW,Bay - Blanket/ Fluid Warmer,SE,ELGP-123,GPO: emergency power; single; wall mounted,GPO: energía de emergencia; simple; montado en la pared,GPO : alimentation de secours; simple; murale,1
BES,Bay - Emergency Shower,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
BES,Bay - Emergency Shower,FA,FLVY-009,FLOOR FINISH: vinyl; seamless; coved; wet area; non-slip,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; área húmeda; antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; zone humide; antidérapant,1
BES,Bay - Emergency Shower,FA,WLPR-011,WALL PROTECTION: corner guards; to 900 AFFL min.,PROTECCIÓN DE PAREDES: cantoneras; hasta 900 AFFL min.,PROTECTION MURALE : protections d'angle; jusqu'à 900 AFFL min.,1
BES,Bay - Emergency Shower,FA,WLWA-019,WALL FINISH: vinyl; full height,ACABADO DE PARED: vinilo; altura completa,FINITION MURALE : vinyle; pleine hauteur,1
BES,Bay - Emergency Shower,FA,CLFS-009,CEILING: plasterboard; water resistant; flush set; suspended; paint; washable,TECHO: cartón yeso; resistente al agua; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; résistant à l'eau; encastré; suspendu; peinture; lavable,1
BES,Bay - Emergency Shower,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
BES,Bay - Emergency Shower,FFE,HYTP-023,SHOWER: safety; eyewash combination,DUCHA: seguridad; combinación lavaojos,DOUCHE : sécurité; combinaison de douche oculaire,1
BES,Bay - Emergency Shower,SE,HYDR-004,DRAIN: floor waste,DRENAJE: residuos de suelo,VIDANGE : siphon de sol,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,DWPR-010,DOOR PROTECTION: to door frame; PVC; prefinished,PROTECCIÓN DE LA PUERTA: al marco de la puerta; PVC; preacabado,PROTECTION DE LA PORTE : jusqu'au cadre de la porte; PVC; préfini,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,WLWA-010,WALL FINISH: splashback; vinyl,ACABADO DE PARED: salpicadero; vinilo,FINITION MURALE : crédence; vinyle,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,CLTI-002,CEILING: acoustic; drop-in tiles; 600 x 1200,TECHO: acústico; losetas empotradas; 600 x 1200,PLAFOND : acoustique; tuiles encastrées; 600 x 1200,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,DWPR-006,DOOR PROTECTION: protection plate; to 900 AFFL; PVC; prefinished,PROTECCIÓN DE LA PUERTA: placa de protección; hasta 900 AFFL; PVC; preacabado,PROTECTION DE PORTE : plaque de protection; à 900 AFFL; PVC; préfini,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FA,DWGL-005,DOOR: 910mm c/o; single leaf; observation panel; solid core/glass; paint,PUERTA: 910 mm c/o; hoja simple; panel de observación; núcleo sólido/vidrio; pintura,PORTE : 910 mm c/o; un vantail; panneau d'observation; âme pleine/verre; peinture,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FIJO-135,CUPBOARD: underbench; double door; adj shelves,ARMARIO: bajo banco; puerta doble; estantes adj.,ARMOIRE : sous-banc; double porte; étagères adj,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FIJO-140,CUPBOARD: underbench; single door; adj shelves,ARMARIO: debajo del banco; una puerta; estantes ajustables,ARMOIRE : sous-banc; porte simple; étagères adj,2
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FQSM-029,TROLLEY: flowers,CARRO: flores,CHARIOT : fleurs,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FIJO-154,CUPBOARD: wall mount; shelf unit; fixed shelves,ARMARIO: de pared; estantería; estantes fijos,ARMOIRE : support mural; étagère; étagères fixes,2
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,HYBA-069,SINK: single; with drainer; 930mmL,FREGADERO: simple; con escurridor; 930 mmL,LAVABO : simple; avec égouttoir; 930mmL,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,FFE,FIJO-059,BENCH TOP: 600D; joinery under; laminate finish,BANCO SUPERIOR: 600D; carpintería debajo; acabado laminado,BANC TOP : 600D; sous menuiserie; finition stratifié,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
BFLW-ENC,Bay - Flowers; Enclosed; 4m2,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,DWPR-010,DOOR PROTECTION: to door frame; PVC; prefinished,PROTECCIÓN DE LA PUERTA: al marco de la puerta; PVC; preacabado,PROTECTION DE LA PORTE : jusqu'au cadre de la porte; PVC; préfini,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,WLPR-010,WALL PROTECTION: corner guards; to 900 AFFL,PROTECCIÓN DE PARED: cantoneras; hasta 900 AFFL,PROTECTION MURALE : cornières; jusqu'à 900 AFFL,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,WLWA-007,WALL FINISH: splashback,ACABADO DE PARED: salpicadero,FINITION MURALE : crédence,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,CLGE-001,CEILING: plasterboard; bulkhead; paint,TECHO: placas de yeso; mamparo; pintura,PLAFOND : plaques de plâtre; cloison; peinture,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,CLTI-002,CEILING: acoustic; drop-in tiles; 600 x 1200,TECHO: acústico; losetas empotradas; 600 x 1200,PLAFOND : acoustique; tuiles encastrées; 600 x 1200,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,DWPR-006,DOOR PROTECTION: protection plate; to 900 AFFL; PVC; prefinished,PROTECCIÓN DE LA PUERTA: placa de protección; hasta 900 AFFL; PVC; preacabado,PROTECTION DE PORTE : plaque de protection; à 900 AFFL; PVC; préfini,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FA,DWGL-020,DOOR: 1100mm c/o; single leaf; observation panel; solid core/glass; paint,PUERTA: 1100 mm c/o; hoja simple; panel de observación; núcleo sólido/vidrio; pintura,PORTE : 1100 mm c/o; un vantail; panneau d'observation; âme pleine/verre; peinture,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,FIJO-135,CUPBOARD: underbench; double door; adj shelves,ARMARIO: bajo banco; puerta doble; estantes adj.,ARMOIRE : sous-banc; double porte; étagères adj,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,FIJO-140,CUPBOARD: underbench; single door; adj shelves,ARMARIO: debajo del banco; una puerta; estantes ajustables,ARMOIRE : sous-banc; porte simple; étagères adj,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,FIJO-143,CUPBOARD: wall mount; double door; adj shelves,ARMARIO: montaje en pared; puerta doble; estantes adj.,ARMOIRE : support mural; double porte; étagères adj,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,FIJO-152,CUPBOARD: wall mount; shelf unit; adj shelves,ARMARIO: montaje en pared; estantería; estantes adj.,ARMOIRE : support mural; étagère; étagères adj,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,HYBA-069,SINK: single; with drainer; 930mmL,FREGADERO: simple; con escurridor; 930 mmL,LAVABO : simple; avec égouttoir; 930mmL,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,FFE,FIJO-059,BENCH TOP: 600D; joinery under; laminate finish,BANCO SUPERIOR: 600D; carpintería debajo; acabado laminado,BANC TOP : 600D; sous menuiserie; finition stratifié,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,1
BFLW-OP,Bay - Flowers; Open Plan; 2m2,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,1
BHW,Bay - Height/ Weight,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
BHW,Bay - Height/ Weight,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,5
BHW,Bay - Height/ Weight,FA,WLPR-006,WALL PROTECTION: corner guards,PROTECCIÓN DE PARED: protectores de esquina,PROTECTION MURALE : protections d'angle,2
BHW,Bay - Height/ Weight,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,3
BHW,Bay - Height/ Weight,FA,WLWA-022,WALL FINISH: vinyl; to 900 AFFL,ACABADO DE PARED: vinilo; hasta 900 AFFL,FINITION MURALE : vinyle; jusqu'à 900 AFFL,3
BHW,Bay - Height/ Weight,FA,CLTI-008,CEILING: plasterboard; drop-in tiles; prefinished; 600 x 1200,TECHO: cartón yeso; baldosas de encastre; preacabado; 600 x 1200,PLAFOND : plaques de plâtre; tuiles à encastrer; préfini; 600 x 1200,1
BHW,Bay - Height/ Weight,FA,CLCN-009,CORNICE: wall trim fixing,CORNICE: fijación de molduras de pared,CORNICHE : fixation de garniture murale,1
BHW,Bay - Height/ Weight,FFE,MMGE-089,SCALES: electronic; chair,ESCALAS: electrónica; silla,BALANCE: électronique; chaise,1
BHW,Bay - Height/ Weight,FFE,MMGE-188,SCALES: electronic; standing; with stadiometer,BALANZA: electrónica; de pie; con estadiómetro,BALANCE : électronique; debout; avec stadiomètre,1
BHW,Bay - Height/ Weight,SE,ITIN-016,OUTLET: data; single RJ45; wall mounted,SALIDA: datos; simple RJ45; montaje en pared,SORTIE : données; RJ45 simple; fixée au mur,1
BHW,Bay - Height/ Weight,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,1
BHWS-A,Bay - Handwashing; Type A,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,4
BHWS-A,Bay - Handwashing; Type A,FA,WLPR-006,WALL PROTECTION: corner guards,PROTECCIÓN DE PARED: protectores de esquina,PROTECTION MURALE : protections d'angle,2
BHWS-A,Bay - Handwashing; Type A,FA,FLVY-003,FLOOR FINISH: vinyl; seamless; coved; non slip,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant,1
BHWS-A,Bay - Handwashing; Type A,FA,WLWA-007,WALL FINISH: splashback,ACABADO DE PARED: salpicadero,FINITION MURALE : crédence,3
BHWS-A,Bay - Handwashing; Type A,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,3
BHWS-A,Bay - Handwashing; Type A,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
BHWS-A,Bay - Handwashing; Type A,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
BHWS-A,Bay - Handwashing; Type A,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
BHWS-A,Bay - Handwashing; Type A,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,1
BHWS-A,Bay - Handwashing; Type A,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
BHWS-A,Bay - Handwashing; Type A,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
BHWS-A,Bay - Handwashing; Type A,FFE,FIDI-031,DISPENSER: soap antiseptic,DISPENSADOR: jabón antiséptico,DISTRIBUTEUR : savon antiseptique,1
BHWS-A,Bay - Handwashing; Type A,FFE,HYBA-009,BASIN: handwash; Type A; scrub,LAVABO: lavado a mano; tipo A; fregar,BASSIN : lave-mains; Type A; gommage,1
BHWS-A,Bay - Handwashing; Type A,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
BHWS-B,Bay - Handwashing; Type B,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,3
BHWS-B,Bay - Handwashing; Type B,FA,WLPR-006,WALL PROTECTION: corner guards,PROTECCIÓN DE PARED: protectores de esquina,PROTECTION MURALE : protections d'angle,2
BHWS-B,Bay - Handwashing; Type B,FA,FLVY-003,FLOOR FINISH: vinyl; seamless; coved; non slip,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant,1
BHWS-B,Bay - Handwashing; Type B,FA,WLWA-007,WALL FINISH: splashback,ACABADO DE PARED: salpicadero,FINITION MURALE : crédence,3
BHWS-B,Bay - Handwashing; Type B,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,3
BHWS-B,Bay - Handwashing; Type B,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
BHWS-B,Bay - Handwashing; Type B,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
BHWS-B,Bay - Handwashing; Type B,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
BHWS-B,Bay - Handwashing; Type B,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,1
