item_type,item_code,item_name_en,item_name_es,item_name_fr
FFE,MMLA-053,"FRIDGE: blood products, single door","FRIGORÍFICO: hemoderivados, puerta única","FRIGO : produits sanguins, porte simple"
FFE,MMLA-054,"FRIDGE: laboratory, floor standing","FRIGORÍFICO: laboratorio, de pie","FRIGO : laboratoire, sur pied"
FFE,MMLA-061,INCUBATOR: laboratory,INCUBADORA: laboratorio,INCUBATEUR : laboratoire
FFE,MMLA-072,RACK: canister storage (pneumatic tube),RACK: contenedor de almacenamiento (tubo neumático),RACK : stockage bidon (tube pneumatique)
FFE,MMLA-086,"TABLE: evisceration, height adjustable","MESA: evisceración, regulable en altura","TABLE : éviscération, réglable en hauteur"
FFE,MMLA-087,"TABLE: dissection, height adjustable","MESA: disección, regulable en altura","TABLE : dissection, réglable en hauteur"
FFE,MMMA-007,"INCUBATOR: infant, humidicrib","INCUBADORA: lactante, humidicrib","COUVEUSE : nourrisson, humidicrib"
FFE,MMMA-011,MIXER: oxygen and nitrous oxide,MEZCLADOR: oxígeno y óxido nitroso,MÉLANGEUR : oxygène et protoxyde d'azote
FFE,MMMA-013,STOOL: birthing,TABURETE: parto,TABOURET : accouchement
FFE,MMMA-016,"RESUSCITAIRE: infant, wall mounted","RESUSCITAIRE: infantil, mural","RESUSCITAIRE : nourrisson, mural"
FFE,MMMA-017,"MANTLEPIECE: birthing, wall mounted","MANTLEPIECE: parto, montado en la pared","MANTLEPIECE : accouchement, fixé au mur"
FFE,MMMA-018,MIXER: oxygen and air,MEZCLADOR: oxígeno y aire,MÉLANGEUR : oxygène et air
FFE,MMMI-095,"COMPUTER: tower, ICS, CT","COMPUTADORA: torre, ICS, CT","ORDINATEUR : tour, ICS, CT"
FFE,MMMI-097,"CONTROL UNIT: c/w display, control box and keyboard, CT ","UNIDAD DE CONTROL: pantalla c / w, caja de control y teclado, CT","UNITÉ DE COMMANDE : avec affichage, boîtier de commande et clavier, CT"
FFE,MMMI-099,"DEVICE: imaging, CT","DISPOSITIVO: imágenes, TC","APPAREIL : imagerie, tomodensitométrie"
FFE,MMMI-100,"INJECTOR: contrast, CT","INYECTOR: contraste, CT","INJECTEUR : contraste, CT"
FFE,MMMI-105,"TABLE: patient, fixed, CT","MESA: paciente, fijo, CT","TABLE : patient, fixe, CT"
FFE,MMMI-107,"INJECTOR: contrast, CT, ceiling mounted","INYECTOR: contraste, CT, montaje en techo","INJECTEUR : contraste, CT, plafonnier"
FFE,MMMI-108,"INJECTOR: contrast, table mounted","INYECTOR: contraste, montado en mesa","INJECTEUR : contraste, monté sur table"
FFE,MMMI-109,"DEVICE: imaging, CT, wide bore","DISPOSITIVO: imágenes, TC, calibre ancho","APPAREIL : imagerie, tomodensitométrie, grand diamètre"
FFE,MMMI-115,"COMPUTER: CPU, fluoroscopy","ORDENADOR: CPU, fluoroscopia","ORDINATEUR : CPU, fluoroscopie"
FFE,MMMI-117,"CONSOLE: control, fluoroscopy/screening","CONSOLA: control, fluoroscopia/cribado","CONSOLE : contrôle, fluoroscopie/dépistage"
FFE,MMMI-121,"INJECTOR: mobile, fluoroscopy/screening","INYECTOR: móvil, fluoroscopia / cribado","INJECTEUR : mobile, fluoroscopie/dépistage"
FFE,MMMI-122,DISPLAY SCREEN: for fluoroscopy/screening,PANTALLA DE VISUALIZACIÓN: para fluoroscopia/detección,ÉCRAN D'AFFICHAGE : pour la fluoroscopie/le dépistage
FFE,MMMI-123,"SHIELD: radiation, upper body, mobile, fluoroscopy/screening","SHIELD: radiación, parte superior del cuerpo, móvil, fluoroscopia/detección","BOUCLIER : rayonnement, haut du corps, mobile, fluoroscopie/dépistage"
FFE,MMMI-124,"STAND: floor, with patient table, fluoroscopy/screening","STAND: de suelo, con mesa para el paciente, fluoroscopia / cribado","STAND : au sol, avec table patient, fluoroscopie/dépistage"
FFE,MMMI-128,"CONTROL UNIT: fluoroscopy, mobile ","UNIDAD DE CONTROL: fluoroscopia, móvil","UNITÉ DE CONTRLE : fluoroscopie, mobile"
FFE,MMMI-159,"DEVICE: imaging, mammography","DISPOSITIVO: imagenología, mamografía","APPAREIL : imagerie, mammographie"
FFE,MMMI-162,"CONSOLE: control, mammography","CONSOLA: control, mamografía","CONSOLE : contrôle, mammographie"
FFE,MMMI-171,"BOX: alarm, MRI","CAJA: alarma, resonancia magnética","BOX : alarme, IRM"
FFE,MMMI-175,"CABIN: radio frequency, faraday cage, MRI","CABINA: radiofrecuencia, jaula de faraday, resonancia magnética","CABINE : radiofréquence, cage de faraday, IRM"
FFE,MMMI-180,"DEVICE: imaging, magnet, MRI","DISPOSITIVO: imágenes, imán, resonancia magnética","APPAREIL : imagerie, aimant, IRM"
FFE,MMMI-181,"DOOR: radio frequency, MRI","PUERTA: radiofrecuencia, resonancia magnética","PORTE : radiofréquence, IRM"
FFE,MMMI-183,"INJECTOR: contrast, MRI","INYECTOR: contraste, resonancia magnética","INJECTEUR : contraste, IRM"
FFE,MMMI-185,"PIPE: quench, MRI","TUBO: apagado, resonancia magnética","TUYAU : trempe, IRM"
FFE,MMMI-188,"CAMERA: observation, MRI","CÁMARA: observación, resonancia magnética","CAMÉRA : observation, IRM"
FFE,MMMI-191,"TABLE: patient, fixed, MRI","TABLA: paciente, fijo, resonancia magnética","TABLE : patient, fixe, IRM"
FFE,MMMI-193,"COMPUTER: tower, acquisition, MRI","COMPUTADORA: torre, adquisición, MRI","ORDINATEUR : tour, acquisition, IRM"
FFE,MMMI-195,"WINDOW: radiofrequency, MRI","VENTANA: radiofrecuencia, resonancia magnética","FENÊTRE : radiofréquence, IRM"
FFE,MMMI-197,"BUTTON: quench, MRI","BOTÓN: enfriamiento rápido, resonancia magnética","BOUTON : trempe, IRM"
FFE,MMMI-198,"MACHINE: anaesthetic, MRI compatible","MÁQUINA: anestésica, compatible con MRI","MACHINE : anesthésique, compatible IRM"
FFE,MMMI-199,"PANEL: waveguide, MRI","PANEL: guía de ondas, MRI","PANNEAU : guide d'onde, IRM"
FFE,MMMI-200,"TROLLEY: patient, transport, MRI compatible","CARRO: paciente, transporte, compatible con MRI","CHARIOT : patient, transport, compatible IRM"
SE,MMMI-201,"PANEL: penetration, MRI","PANEL: penetración, resonancia magnética","PANNEAU : pénétration, IRM"
FFE,MMMI-202,"CONSOLE: control, MRI ","CONSOLA: control, resonancia magnética","CONSOLE : contrôle, IRM"
FFE,MMMI-205,"CAMERA: patient observation, PET/CT","CÁMARA: observación del paciente, PET/CT","CAMÉRA : observation du patient, TEP/TDM"
FFE,MMMI-207,"DEVICE: imaging, PET/CT","DISPOSITIVO: imágenes, PET/CT","APPAREIL : imagerie, PET/CT"
FFE,MMMI-209,PHANTOM: PET/CT,FANTASMA: PET / CT,FANTME : PET/CT
FFE,MMMI-217,"TABLE: patient, fixed, PET/CT","MESA: paciente, fija, PET/CT","TABLEAU : patient, fixe, TEP/TDM"
FFE,MMMI-218,"LASER: positioning lights, PET/CT ","LÁSER: luces de posicionamiento, PET / CT","LASER : feux de positionnement, PET/CT"
FFE,MMMI-262,"DEVICE: nuclear medicine, SPECT/CT","DISPOSITIVO: medicina nuclear, SPECT/CT","DISPOSITIF : médecine nucléaire, SPECT/CT"
FFE,MMMI-263,"BOX: line connection, SPECT/CT","CAJA: conexión de línea, SPECT/CT","BOX : connexion de ligne, SPECT/CT"
FFE,MMMI-264,"CART: collimator, SPECT/CT","CARRO: colimador, SPECT/CT","CHARIOT : collimateur, SPECT/CT"
FFE,MMMI-265,"BOARD: distribution, mains, SPECT/CT","TARJETA: distribución, red, SPECT/CT","CARTE : distribution, secteur, SPECT/CT"
FFE,MMMI-267,"TABLE: patient handling system, pivot, SPECT/CT","MESA: sistema de manipulación de pacientes, pivote, SPECT/CT","TABLEAU : système de manipulation du patient, pivot, SPECT/CT"
FFE,MMMI-269,"COMPUTER: tower, acquisition, SPECT/CT","COMPUTADORA: torre, adquisición, SPECT/CT","ORDINATEUR : tour, acquisition, SPECT/CT"
FFE,MMMI-272,"BOARD: disconnect, mains, SPECT/CT ","TABLERO: desconectador, red, SPECT / CT","CARTE : déconnecter, secteur, SPECT/CT"
FFE,MMMI-273,PHANTOM: SPECT/CT ,FANTASMA: SPECT / CT,FANTME : SPECT/CT
FFE,MMMI-274,"CONSOLE: control, SPECT/CT ","CONSOLA: control, SPECT / CT","CONSOLE : contrôle, SPECT/CT"
FFE,MMMI-283,"BUCKY: wall, general X-Ray","BUCKY: pared, radiografía general","BUCKY : mur, radiographie générale"
FFE,MMMI-285,"CONSOLE: control, general X-Ray","CONSOLA: control, radiografía general","CONSOLE : contrôle, radiographie générale"
FFE,MMMI-287,"GENERATOR: radiology, general X-Ray","GENERADOR: radiología, rayos X general","GÉNÉRATEUR : radiologie, radiographie générale"
FFE,MMMI-289,"STAND: ceiling, with traverse bridge, general X-Ray","STAND: techo, con puente transversal, radiografía general","STAND : plafond, avec pont traversant, radiographie générale"
FFE,MMMI-293,"TABLE: floating top, general X-Ray","MESA: techo flotante, radiografía general","TABLE : dessus flottant, radiographie générale"
FFE,MMMI-295,SCREEN: imaging stitching barrier,PANTALLA: barrera de costura de imágenes,ÉCRAN : barrière de couture d'imagerie
FFE,MMMI-324,"DEVICE: imaging, dental imaging unit (OPG/CEPH/CONE BEAM CT)","DISPOSITIVO: imágenes, unidad de imágenes dentales (OPG/CEPH/CONE BEAM CT)","APPAREIL : imagerie, unité d'imagerie dentaire (OPG/CEPH/CONE BEAM CT)"
FFE,MMMI-325,"DEVICE: imaging, echocardiography machine","DISPOSITIVO: imágenes, máquina de ecocardiografía","APPAREIL : imagerie, appareil d'échocardiographie"
FFE,MMMI-329,"DEVICE: imaging, ultrasound scanning unit","DISPOSITIVO: imagen, unidad de exploración por ultrasonido","APPAREIL : imagerie, unité de balayage à ultrasons"
FFE,MMMI-340,"DISPLAY SCREEN: slave, for ultrasound","PANTALLA DE VISUALIZACIÓN: esclava, para ultrasonido","ÉCRAN D'AFFICHAGE : esclave, pour ultrasons"
FFE,MMMI-350,"SCREEN: radiation, lead glass","PANTALLA: radiación, vidrio de plomo","ÉCRAN : rayonnement, verre au plomb"
FFE,MMMI-368,"LASER: positioning lights, MRI","LASER: luces de posicionamiento, resonancia magnética","LASER : feux de positionnement, IRM"
FFE,MMMI-369,DISPLAY SCREEN: contrast injector ,PANTALLA DE VISUALIZACIÓN: inyector de contraste,ECRAN D'AFFICHAGE : injecteur de contraste
FFE,MMMI-371,"BUTTON: dental imaging unit, remote activation ","BOTÓN: unidad de imagen dental, activación remota","BOUTON : unité d'imagerie dentaire, activation à distance"
FFE,MMMI-376,WARMER: gel,CALENTADOR: gel,CHAUFFANT : gel
FFE,MMMI-377,WARMER: contrast,MÁS CALIENTE: contraste,PLUS CHAUD : contraste
FFE,MMMI-385,"SYSTEM: imaging, cath lab, dual plane, ceiling","SISTEMA: imágenes, laboratorio de cateterismo, doble plano, techo","SYSTÈME : imagerie, laboratoire de cathétérisme, double plan, plafond"
FFE,MMMI-386,"CONTROL UNIT: c/w display, control box and keyboard, Cath Lab","UNIDAD DE CONTROL: pantalla c / w, caja de control y teclado, laboratorio de cateterismo","UNITÉ DE CONTRLE : avec affichage, boîtier de commande et clavier, Cath Lab"
FFE,MMMI-387,"SYSTEM: imaging, cath lab, single plane, ceiling","SISTEMA: imaginología, laboratorio de cateterismo, plano único, techo","SYSTÈME : imagerie, laboratoire de cathétérisme, plan unique, plafond"
FFE,MMMI-388,"TABLE: operating, fixed, narrow, cath lab, single plane","MESA: quirúrgica, fija, estrecha, laboratorio de cateterismo, plano único","TABLE : opératoire, fixe, étroit, laboratoire de cathétérisme, plan unique"
FFE,MMMI-389,"TABLE: operating, fixed, narrow table plate, cath lab, dual plane","MESA: operativa, fija, placa de mesa estrecha, laboratorio de cateterismo, plano doble","TABLE : plateau de table opératoire, fixe et étroit, laboratoire de cathétérisme, double plan"
FFE,MMMI-390,"SHIELD: radiation, upper body, mobile, cath lab","SHIELD: radiación, parte superior del cuerpo, móvil, laboratorio de cateterismo","BOUCLIER : rayonnement, haut du corps, mobile, laboratoire de cathétérisme"
FFE,MMMI-392,"DISPLAY SCREEN: DCS, cath lab","PANTALLA DE VISUALIZACIÓN: DCS, laboratorio de cateterismo","ÉCRAN D'AFFICHAGE : DCS, laboratoire de cathétérisme"
FFE,MMMI-396,"DISPLAY SCREEN: cath lab, multi modality","PANTALLA DE VISUALIZACIÓN: laboratorio de cateterismo, multimodalidad","ÉCRAN D'AFFICHAGE : laboratoire de cathétérisme, multimodalité"
FFE,MMMI-397,"COMPUTER: control, c/w dual display & keyboard, 3D mapping","COMPUTADORA: control, c/w pantalla dual y teclado, mapeo 3D","ORDINATEUR : contrôle, avec double affichage et clavier, cartographie 3D"
FFE,MMMI-398,"SYSTEM: electrophysiology, cath lab","SISTEMA: electrofisiología, laboratorio de cateterismo","SYSTÈME : électrophysiologie, laboratoire de cathétérisme"
FFE,MMMI-399,"SYSTEM: electrophysiology recording, c/w display screens","SISTEMA: registro de electrofisiología, pantallas de visualización c / w","SYSTÈME : enregistrement électrophysiologique, avec écrans d'affichage"
FFE,MMMI-400,"STAND: ceiling, with traverse bridge, cath lab","STAND: techo, con puente transversal, laboratorio de cateterismo","STAND : plafond, avec pont de traverse, laboratoire de cathétérisme"
FFE,MMOP-015,"CYLINDER: gas, argon","CILINDRO: gas, argón","CYLINDRE : gaz, argon"
FFE,MMOP-020,DOCKING STATION: surgical waste management system,ESTACIÓN DE AMARRE: sistema de gestión de residuos quirúrgicos,STATION D'ACCUEIL : système de gestion des déchets chirurgicaux
FFE,MMOP-027,IV POLE: on pendant,POLO IV: en colgante,IV POLE : sur pendentif
FFE,MMOP-028,KICKBUCKET & STAND,CUBO Y SOPORTE,KICKBUCKET & STAND
FFE,MMOP-040,MACHINE: anaesthetic with integral monitors,MÁQUINA: anestésico con monitores integrales,MACHINE : anesthésique avec moniteurs intégrés
FFE,MMOP-043,"MACHINE: electrosurgical, diathermy","MÁQUINA: electroquirúrgica, diatermia","MACHINE : électrochirurgicale, diathermie"
FFE,MMOP-048,"MICROSCOPE: ENT, surgical","MICROSCOPIO: ORL, quirúrgico","MICROSCOPE : ORL, chirurgical"
FFE,MMOP-060,RACK: AV,BASTIDOR: AV,RACK : AV
FFE,MMOP-069,"STAND: bowl, single","SOPORTE: cuenco, individual","STAND : bol, simple"
FFE,MMOP-071,"STOOL: operating, mobile","TABURETE: operativo, móvil","TABOURET : fonctionnel, mobile"
FFE,MMOP-074,SYSTEM: smoke evacuation,SISTEMA: evacuación de humos,SYSTÈME : évacuation des fumées
FFE,MMOP-076,TABLE: mayo,MESA: mayonesa,TABLEAU : mayo
FFE,MMOP-080,"TABLE: operating, mobile, electric","MESA: operativa, móvil, eléctrica","TABLE : en fonctionnement, mobile, électrique"
FFE,MMOP-085,TROLLEY: anaesthetic,CARRO: anestésico,CHARIOT : anesthésique
FFE,MMOP-087,TROLLEY: endoscope,CARRO: endoscopio,CHARIOT : endoscope
FFE,MMOP-088,"TROLLEY: endoscopic, equipment","CARRO: endoscópico, equipo","CHARIOT : endoscopique, équipement"
FFE,MMOP-096,DISPLAY SCREEN: AV integration,PANTALLA DE VISUALIZACIÓN: integración AV,ÉCRAN D'AFFICHAGE : intégration AV
FFE,MMOP-097,"CAMERA: surgical field, to operating light","CÁMARA: campo quirúrgico, a lámpara de quirófano","CAMERA : champ opératoire, au scialytique"
FFE,MMOP-099,"DEVICE: imaging, ultrasound, anaesthetic","DISPOSITIVO: imagenología, ultrasonido, anestésico","DISPOSITIF : imagerie, échographie, anesthésie"
FFE,MMOP-100,"WARMER: patient, intraoperative","CALENTADOR: paciente, intraoperatorio","CHAUFFANT : patient, peropératoire"
FFE,MMOP-103,SYSTEM: digital integration in operating rooms (DOR),SISTEMA: integración digital en quirófanos (DOR),SYSTÈME : intégration numérique dans les blocs opératoires (DOR)
FFE,MMRA-004,LINEAR ACCELERATOR,ACELERADOR LINEAL,ACCÉLÉRATEUR LINÉAIRE
FFE,MMRA-006,ACCESS PANEL: medical physics port,PANEL DE ACCESO: puerto de física médica,PANNEAU D'ACCES : port de physique médicale
FFE,MMRA-007,CABINET: linear accelerator computer cabinet,CABINET: gabinete de computadora de acelerador lineal,CABINET : armoire informatique accélérateur linéaire
FFE,MMRA-008,DEVICE: surface guided radiation therapy system,DISPOSITIVO: sistema de radioterapia guiada por superficie,DISPOSITIF : système de radiothérapie guidé par la surface
FFE,MMRA-009,COMPUTER: linear accelerator control system PC,ORDENADOR: PC del sistema de control del acelerador lineal,ORDINATEUR : système de contrôle d'accélérateur linéaire PC
FFE,MMRA-010,"CONSOLE: control, linear accelerator","CONSOLA: control, acelerador lineal","CONSOLE : commande, accélérateur linéaire"
FFE,MMRA-011,"DEVICE: radiotherapy, daily QA","DISPOSITIVO: radioterapia, control de calidad diario","DISPOSITIF : radiothérapie, AQ quotidienne"
FFE,MMRA-012,"GATE: light gate, radiotherapy bunker","PUERTA: puerta de luz, búnker de radioterapia","PORTE : porte légère, bunker de radiothérapie"
FFE,MMRA-013,"DISPLAY SCREEN: radiotherapy, ceiling mounted","PANTALLA DE VISUALIZACIÓN: radioterapia, montaje en techo","ÉCRAN D'AFFICHAGE : radiothérapie, montage au plafond"
FFE,MMRA-014,"LASER: radiotherapy, bridge","LÁSER: radioterapia, puente","LASER : radiothérapie, bridge"
FFE,MMRA-015,"LASER: radiotherapy, ceiling mounted","LÁSER: radioterapia, montado en el techo","LASER : radiothérapie, plafonnier"
FFE,MMRA-016,"LASER: radiotherapy, lateral laser","LASER: radioterapia, láser lateral","LASER : radiothérapie, laser latéral"
FFE,MMRA-017,"LASER: radiotherapy, sagittal laser","LÁSER: radioterapia, láser sagital","LASER : radiothérapie, laser sagittal"
FFE,MMRA-019,"LASER: radiotherapy, couch tracking","LÁSER: radioterapia, seguimiento de sofá","LASER : radiothérapie, suivi du divan"
FFE,MMRA-020,OVEN: thermoplastic warming,HORNO: calentamiento termoplástico,FOUR : réchauffement thermoplastique
FFE,MMSP-015,"PENDANT: single, anaesthetic (fixed or adjustable height)","COLGANTE: individual, anestésico (altura fija o regulable)","PENDENTIF : simple, anesthésique (hauteur fixe ou réglable)"
FFE,MMSP-018,"PENDANT: single, wet and dry combination (fixed or adjustable height)","COLGANTE: combinación simple, húmeda y seca (altura fija o ajustable)","PENDENTIF : combinaison simple, humide et sèche (hauteur fixe ou réglable)"
FFE,MMSP-020,"PENDANT: tandem, wet and dry combination (fixed or adjustable height)","COLGANTE: tándem, combinación húmeda y seca (altura fija o ajustable)","PENDENTIF : tandem, combinaison humide et sèche (hauteur fixe ou réglable)"
SE,MMSP-026,SERVICES PANEL: wall mounted,PANEL DE SERVICIOS: de pared,PANNEAU DE SERVICES : mural
FFE,MMSP-029,"LIGHT: operating, single, 550 diam nom.","LUZ: operativa, simple, 550 diam nom.","LUMIERE : en fonctionnement, simple, 550 diam nom."
SE,MMSP-032,SERVICES PANEL: instrument jack,PANEL DE SERVICIOS: toma de instrumentos,PANNEAU DE SERVICES : prise instrument
FFE,MMSP-033,"LIGHT: operating, 2 arm, light 700 diam nom. / arm for display screen","LUZ: operativa, 2 brazos, luz 700 diam nom. / brazo para pantalla de visualización","LUMIERE : en fonctionnement, 2 bras, lumière 700 diam nom. / bras pour écran d'affichage"
FFE,MMSP-034,"PENDANT: single, dual arm, surgical & anaesthetic combined (fixed or adjustable height)","COLGANTE: simple, brazo doble, quirúrgico y anestésico combinado (altura fija o ajustable)","PENDENTIF : bras simple, double, combiné chirurgical et anesthésique (hauteur fixe ou réglable)"
FFE,MMSP-035,"PENDANT: single, dual arm, display screen",COLGANTE: pantalla de visualización de brazo único y doble,"PENDENTIF : simple, double bras, écran d'affichage"
FFE,MMSP-036,"PENDANT: single, dual arm, dual display screen","COLGANTE: brazo simple, doble, pantalla doble","PENDENTIF : simple, double bras, double écran d'affichage"
FFE,MMSP-037,"LIGHT: operating, single, 550 diam nom. pendant mounted","LUZ: operativa, simple, 550 diam nom. colgante montado","LUMIERE : en fonctionnement, simple, 550 diam nom. pendentif monté"
FA,WLPR-001,WALL PROTECTION: bed protection wall panel,PROTECCIÓN DE PARED: panel de pared de protección de cama,PROTECTION MURALE : panneau mural de protection de lit
FA,WLPR-002,"WALL PROTECTION: bed protection wall panel, composite, laminate finish","PROTECCIÓN DE PARED: panel de pared de protección de cama, compuesto, acabado laminado","PROTECTION MURALE : panneau mural de protection de lit, composite, finition stratifié"
FA,WLPR-006,WALL PROTECTION: corner guards,PROTECCIÓN DE PARED: protectores de esquina,PROTECTION MURALE : protections d'angle
FA,WLPR-010,"WALL PROTECTION: corner guards, to 900 AFFL","PROTECCIÓN DE PARED: cantoneras, hasta 900 AFFL","PROTECTION MURALE : cornières, jusqu'à 900 AFFL"
FA,WLPR-011,"WALL PROTECTION: corner guards, to 900 AFFL min.","PROTECCIÓN DE PAREDES: cantoneras, hasta 900 AFFL min.","PROTECTION MURALE : protections d'angle, jusqu'à 900 AFFL min."
FA,WLPR-012,"WALL PROTECTION: corner guards, to 900 AFFL, prefinished PVC","PROTECCIÓN DE PARED: cantoneras, hasta 900 AFFL, PVC preacabado","PROTECTION MURALE : cornières de protection, jusqu'à 900 AFFL, PVC préfini"
FA,WLPR-013,"WALL PROTECTION: corner guards, to 1500 AFFL, prefinished PVC","PROTECCIÓN DE PARED: protectores de esquina, hasta 1500 AFFL, PVC preacabado","PROTECTION DE WALL: garde d'angle, à 1500 AFFL, préfini PVC"
FA,WLPR-018,"WALL PROTECTION: crash rail, at 350 AFFL, prefinished PVC","PROTECCIÓN DE PARED: riel de choque, a 350 AFFL, PVC preacabado","PROTECTION MURALE : crash rail, à 350 AFFL, PVC préfini"
FA,WLPR-019,"WALL PROTECTION: crash rail, at 900 AFFL, prefinished PVC","PROTECCIÓN DE PARED: riel de protección, a 900 AFFL, PVC preacabado","PROTECTION MURALE : crash rail, à 900 AFFL, PVC préfini"
FA,WLPR-021,"WALL PROTECTION: crash rail, at 900 AFFL","PROTECCIÓN DE PARED: riel de choque, a 900 AFFL","PROTECTION MURALE : crash rail, à 900 AFFL"
FA,WLPR-026,WALL PROTECTION: rigid wall sheeting,PROTECCIÓN DE PARED: revestimiento de pared rígido,PROTECTION MURALE : revêtement mural rigide
FFE,WLPT-001,PARTITION: change cubicle,TABIQUE: cambio de cubículo,CLOISON : changer de cabine
FFE,WLPT-003,PARTITION: laminate,TABIQUE: laminado,CLOISON : stratifié
FFE,WLPT-004,PARTITION: shower,PARTICIÓN: ducha,CLOISON : douche
FFE,WLPT-005,PARTITION: toilet,PARTICIÓN: inodoro,CLOISON : WC
FFE,WLPT-008,"SCREEN: security, safety glass","PANTALLA: seguridad, vidrio de seguridad","ÉCRAN : sécurité, verre de sécurité"
FFE,WLPT-011,WALL: operable,PARED: operable,MUR : utilisable
FFE,WLPT-012,"SCREEN: security, safety glass, with communication slot","PANTALLA: seguridad, vidrio de seguridad, con ranura de comunicación","ÉCRAN : sécurité, verre de sécurité, avec fente de communication"
FFE,WLPT-014,"SCREEN: acoustic, privacy, safety glass","PANTALLA: acústica, privacidad, vidrio de seguridad","ÉCRAN : acoustique, intimité, verre de sécurité"
FFE,WLPT-015,"SCREEN: security, safety glass, with communication slot and pass through","PANTALLA: seguridad, vidrio de seguridad, con ranura de comunicación y paso","ÉCRAN : de sécurité, verre de sécurité, avec fente de communication et passe-partout"
FFE,WLPT-016,"PARTITION: toilet, ambulant","PARTICIÓN: baño, ambulante","CLOISON : WC, ambulatoire"
SE,WLSH-004,SHIELDING: lead lining,PROTECCIÓN: revestimiento de plomo,BLINDAGE : doublure plomb
FA,WLWA-001,"WALL FINISH: acoustic panels, prefinished","ACABADO DE PARED: paneles acústicos, preacabados","FINITION MURALE : panneaux acoustiques, préfinis"
FA,WLWA-003,WALL FINISH: laminated composite board,ACABADO DE PARED: tablero compuesto laminado,FINITION MURALE : panneau composite stratifié
FA,WLWA-004,"WALL FINISH: paint, acrylic, washable","ACABADO DE PARED: pintura, acrílico, lavable","FINITION MURALE : peinture, acrylique, lavable"
FA,WLWA-005,"WALL FINISH: paint, scrub resistant","ACABADO DE PARED: pintura, resistente al frote","FINITION MURALE : peinture, résistante au gommage"
FA,WLWA-007,WALL FINISH: splashback,ACABADO DE PARED: salpicadero,FINITION MURALE : crédence
FA,WLWA-010,"WALL FINISH: splashback, vinyl","ACABADO DE PARED: salpicadero, vinilo","FINITION MURALE : crédence, vinyle"
FA,WLWA-011,"WALL FINISH: tiles, ceramic, glazed","ACABADO DE PARED: azulejos, cerámica, esmaltado","FINITION MURALE : carrelage, céramique, émaillé"
FA,WLWA-012,WALL FINISH: prefinished,ACABADO DE PARED: preacabado,FINITION MURALE : préfinie
FA,WLWA-019,"WALL FINISH: vinyl, full height","ACABADO DE PARED: vinilo, altura completa","FINITION MURALE : vinyle, pleine hauteur"
FA,WLWA-020,"WALL FINISH: vinyl, to 1500 AFFL","ACABADO DE PARED: vinilo, hasta 1500 AFFL","FINITION MURALE : vinyle, jusqu'à 1500 AFFL"
FA,WLWA-021,"WALL FINISH: vinyl, to 1800 AFFL","ACABADO DE PARED: vinilo, hasta 1800 AFFL","FINITION MURALE : vinyle, jusqu'à 1800 AFFL"
FA,WLWA-022,"WALL FINISH: vinyl, to 900 AFFL","ACABADO DE PARED: vinilo, hasta 900 AFFL","FINITION MURALE : vinyle, jusqu'à 900 AFFL"
FA,WLWA-023,"WALL FINISH: vinyl, to 2100 AFFL","ACABADO DE PARED: vinilo, hasta 2100 AFFL","FINITION MURALE : vinyle, jusqu'à 2100 AFFL"
FA,WLWA-025,"WALL FINISH: vinyl, to 1200 AFFL","ACABADO DE PARED: vinilo, hasta 1200 AFFL","FINITION MURALE : vinyle, jusqu'à 1200 AFFL"
