proyecto,unidad,unidad_es,sub-unidad,sub_unidad_es,area,room,room_es,room_qty,room_sup,tipoA,tipoB,item,item_es,item_qty
base,PED,Pediatría,general,general,áreas de apoyo,WCAC,,1,6,SE,HY,HYDR-004,DRENAJE: residuos de suelo,1
base,PED,Pediatría,general,general,áreas de apoyo,WCAC,,1,6,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,PED,Pediatría,general,general,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-006,BOTÓN: llamada de enfermera paciente al personal,1
base,PED,Pediatría,general,general,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,FL,FLVY-007,ACABADO DEL PISO: vinilo sin costuras cóncavo estándar antideslizante,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,WL,WLPR-001,PROTECCIÓN DE PARED: panel de pared de protección de cama,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,2
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,WL,WLPR-011,PROTECCIÓN DE PAREDES: cantoneras hasta 900 AFFL min.,6
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,2
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,WL,WLWA-010,ACABADO DE PARED: salpicadero vinilo,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,CL,CLGE-001,TECHO: placas de yeso mamparo pintura,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,CL,CLFS-006,TECHO: cartón-yeso empotrado suspendido pintado lavable,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,DW,DWWH-005,VENTANA,2
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,2
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FA,CL,CLCN-008,CORNISA: encastre cuadrado a ras entre pared y techo pintar,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MG,MGFP-002,CAUDALÍMETRO: aire medicinal,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,DW,DWWD-001,CIEGO: apagón,2
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIHR-019,SOPORTE: para botella de succión,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MM,MMGE-019,SILLA: paciente,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FQ,FQBS-030,SILLA: visitante paciente,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIDI-001,DISPENSADOR: desinfectante de manos a base de alcohol,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIJO-130,ARMARIO: alto de una sola puerta estantes adjuntos y barra para ropa,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIRT-025,PISTA: cortina mampara en forma de U,2
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FQ,FQGE-009,CORTINA: biombo de cama,6
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIHR-004,SOPORTE: para pantalla montaje en techo,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MM,MMBE-054,ELEVADOR: paciente montado en el techo componente de cabestrillo,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIDI-014,DISPENSADOR: guante desechable,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIDI-025,DISPENSADOR: papel / toalla de mano,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIDI-030,DISPENSADOR: jabón,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIDI-031,DISPENSADOR: jabón antiséptico,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FQ,FQSN-051,LOCKER: 2 cajones abierto debajo con cerradura móvil,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FQ,FQTA-013,MESA: sobrecama,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MG,MGFP-004,CAUDALIMETRO: oxigeno,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MM,MMGE-002,ADAPTADOR: succión,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MM,MMGE-100,BOTELLA DE SUCCION,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIBM-019,PIZARRA: fija magnética,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,HY,HYBA-010,LAVABO: lavado a mano Tipo B,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,HY,HYTP-037,GRIFERÍA: mezclador palancas de codo,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,IT,ITBU-012,PANTALLA DE VISUALIZACIÓN: sistema de entretenimiento del paciente,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MM,MMBE-010,CAMA: paciente eléctrica con colchón,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MM,MMBE-052,ELEVADOR: paciente montado en el techo motor de cassette para carril,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,MM,MMBE-056,ELEVADOR: paciente de techo de carril lineal,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,FFE,FI,FIRT-022,PISTA: cortina mampara de cama segunda cama,2
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELPR-006,RCD: dispositivo de corriente residual,8
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,IT,ITIN-070,SALIDA: MATV,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELGP-101,GPO: simple montado en el techo,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,IT,ITCL-008,BOTÓN: llamada a la enfermera ayuda del personal,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,LI,LIFX-011,LUZ: luz de lectura,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,LI,LIFX-017,LUZ: luz de noche,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,5
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,MG,MGAS-042,SALIDA: oxígeno (O2) en panel de servicios,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,MG,MGAS-022,SALIDA: aire medicinal (MA) en panel de servicios,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,MG,MGAS-062,SALIDA: aspiración en panel de servicios,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,IT,ITCL-006,BOTÓN: llamada de enfermera paciente al personal,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,IT,ITCL-028,AURICULAR: llamada de enfermera con botón de llamada del paciente al personal,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELGP-109,GPO: individual montado en la pared,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELGP-208,GPO: doble montado en la pared,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELGP-110,GPO: simple montado en la pared limpiador,1
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,MM,MMSP-026,PANEL DE SERVICIOS: de pared,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,IT,ITIN-025,SALIDA: datos doble RJ45 en panel de servicios,4
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELGP-105,GPO: único en el panel de servicios,16
base,PED,Pediatría,general,general,Agudo general,4BR-ST,,1,150,SE,EL,ELGP-122,GPO: energía de emergencia única en el panel de servicios,16
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,FL,FLVY-009,ACABADO DEL PISO: vinilo sin costuras cóncavo área húmeda antideslizante,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,WL,WLWA-019,ACABADO DE PARED: vinilo altura completa,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,CL,CLTI-014,TECHO: placa de yeso resistente al agua baldosas empotradas preacabado 600 x 1200,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,DW,DWPR-006,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL PVC preacabado,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,MM,MMGE-024,SILLA: ducha,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIHR-026,GANCHO: abrigo,2
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIRT-034,PISTA: cortina ducha 90 grados,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FQ,FQGE-011,CORTINA: ducha,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIDI-025,DISPENSADOR: papel / toalla de mano,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIDI-030,DISPENSADOR: jabón,2
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIDI-036,DISPENSADOR: papel higiénico,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIRT-006,BARANDILLA DE ASA: WC,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIRT-003,BARANDILLA: ducha horizontal,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIRT-008,BARANDILLA DE APOYO: WC con bisagras,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIRT-005,BARANDILLA DE APOYO: acero inoxidable,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIBM-006,ESPEJO: fijo vidrio,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FQ,FQCW-037,BIN: residuos sanitario,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIDI-049,TITULAR: jabón / champú no empotrable,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,FI,FIRT-016,RAIL: toalla,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,HY,HYTP-036,GRIFERÍA: monomando lavabo palanca,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,HY,HYTP-039,TAPWARE: mezclador ducha acción de palanca,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,HY,HYTP-020,DUCHA: de mano,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,HY,HYWC-006,WC SUITE: paciente,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,FFE,HY,HYBA-002,LAVABO: baño privado con tocador,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,SE,IT,ITCL-008,BOTÓN: llamada a la enfermera ayuda del personal,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,SE,HY,HYDR-004,DRENAJE: residuos de suelo,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,SE,IT,ITCL-006,BOTÓN: llamada de enfermera paciente al personal,2
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,1
base,PED,Pediatría,general,general,Tratamiento médico diurno,ENS-ST-A1,,2,5,SE,EL,ELGP-208,GPO: doble montado en la pared,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,FL,FLVY-007,ACABADO DEL PISO: vinilo sin costuras cóncavo estándar antideslizante,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,6
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,2
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,WL,WLWA-007,ACABADO DE PARED: salpicadero,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,4
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,WL,WLWA-020,ACABADO DE PARED: vinilo hasta 1500 AFFL,2
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,DW,DWGL-005,PUERTA: 910 mm c/o hoja simple panel de observación núcleo sólido/vidrio pintura,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,WL,WLWA-025,ACABADO DE PARED: vinilo hasta 1200 AFFL,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,CL,CLCN-009,CORNICE: fijación de molduras de pared,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FA,DW,DWGL-077,PUERTA: 850 mm c / o hoja única panel de observación núcleo sólido / vidrio pintura,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,MG,MGFP-002,CAUDALÍMETRO: aire medicinal,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIDI-003,DISPENSADOR: saco de dormir,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIHR-019,SOPORTE: para botella de succión,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIHR-016,SOPORTE: para contenedor de objetos punzantes,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIDI-001,DISPENSADOR: desinfectante de manos a base de alcohol,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIHR-026,GANCHO: abrigo,2
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIRT-032,PISTA: cortina privacidad en forma de L,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FQ,FQGE-010,CORTINA: pantalla de privacidad,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,MM,MMGE-030,SET DE DIAGNÓSTICO: portátil,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIDI-014,DISPENSADOR: guante desechable,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIDI-025,DISPENSADOR: papel / toalla de mano,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIDI-030,DISPENSADOR: jabón,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIDI-031,DISPENSADOR: jabón antiséptico,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIBM-006,ESPEJO: fijo vidrio,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,MG,MGFP-004,CAUDALIMETRO: oxigeno,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FQ,FQCW-044,BIN: desechos objetos punzantes montado en la pared,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIJO-152,ARMARIO: montaje en pared estantería estantes adj.,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,MM,MMGE-002,ADAPTADOR: succión,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,MM,MMGE-100,BOTELLA DE SUCCION,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIBM-019,PIZARRA: fija magnética,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,HY,HYBA-010,LAVABO: lavado a mano Tipo B,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,HY,HYTP-037,GRIFERÍA: mezclador palancas de codo,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,MM,MMBE-023,CAMILLA: exploración eléctrica móvil,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,LI,LIFX-026,LUZ: examen montado en la pared,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,IT,ITNE-023,IMPRESORA: en red,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,IT,ITNE-050,TELÉFONO: auricular escritorio manos libres,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FQ,FQDW-037,ESCRITORIO: altura ajustable 1500W x 750D x 750H nom.,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FI,FIJO-212,MAMPARO: carpintería,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,FFE,FQ,FQBS-058,SILLA: visitante paciente con brazos,3
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,IT,ITIN-036,SALIDA: datos triple RJ45 montaje en pared,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,EL,ELPR-006,RCD: dispositivo de corriente residual,3
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,IT,ITCL-008,BOTÓN: llamada a la enfermera ayuda del personal,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,2
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,MG,MGAS-042,SALIDA: oxígeno (O2) en panel de servicios,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,MG,MGAS-022,SALIDA: aire medicinal (MA) en panel de servicios,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,MG,MGAS-062,SALIDA: aspiración en panel de servicios,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,IT,ITCL-028,AURICULAR: llamada de enfermera con botón de llamada del paciente al personal,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,EL,ELGP-109,GPO: individual montado en la pared,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,EL,ELGP-208,GPO: doble montado en la pared,3
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,IT,ITSE-006,BOTÓN: coacción fijo,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,MM,MMSP-026,PANEL DE SERVICIOS: de pared,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,IT,ITIN-025,SALIDA: datos doble RJ45 en panel de servicios,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,EL,ELGP-205,GPO: doble en el panel de servicios,1
base,PED,Pediatría,general,general,entrada,CONS,,1,14,SE,EL,ELGP-222,GPO: energía de emergencia doble en el panel de servicios,1
base,PED,Pediatría,general,general,evaluación,INTF-MH,,2,14,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,PED,Pediatría,general,general,evaluación,INTF-MH,,2,14,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,PED,Pediatría,general,general,evaluación,INTF-MH,,2,14,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,4
base,PED,Pediatría,general,general,evaluación,INTF-MH,,2,14,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,2
base,PED,Pediatría,general,general,evaluación,INTF-MH,,2,14,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,PED,Pediatría,general,general,evaluación,INTF-MH,,2,14,FA,CL,CLFS-006,TECHO: cartón-yeso empotrado suspendido pintado lavable,1
base,PED,Pediatría,general,general,evaluación,INTF-MH,,2,14,FA,DW,DWWH-005,VENTANA,1
